"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","List Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Verify Segment on Subscriber",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Create Custom Field",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Tag Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Check Automation Status",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Re-Duplicate a Campaign & Send",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Campaign Send",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Enable Double-Opt-in of the Create List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Delete Automation Delay",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Campaign Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Get Contact Form 7 ID",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Re-Check Custom Field on Subscriber",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Automation Activation",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Automation Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Check Automation Activity",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Check Automation Status",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Add Custom Field Value on Subscriber",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Segment Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Tag Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Delete Test List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Subscriber Update",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Automation Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Create WP User - e2e",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Duplicate a Campaign & Send",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Duplicate a Campaign & Send",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","From Submission - API",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Delete Forms Test List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Automation Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Re-Check Subscriber Status",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Subscriber Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Update Custom Field",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Added into Suppression List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Tag Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Forms Update",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Delete woocom Order",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Subscribers Create for Campaign",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Create Affiliate -e2e",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","List Details",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Check Automation Status",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Inline Form Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Create woocom Order",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","Delete Test List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Automation Details",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Exclude Segment & Tag from campaign - e2e",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Subscriber's info - Signed up through WooCommerce Integration",""
